id,name,tripIds,stopIds
2814838810,Valençay - (6) -> Romorantin Blanc Argent,"OCESN415954R826924:2022-03-31T20:43:00Z,OCESN415960R836805:2022-03-31T20:43:00Z,OCESN415974R826753:2022-03-31T20:43:00Z,OCESN861246F835341:2022-03-31T20:43:00Z,OCESN861250F840253:2022-03-31T20:43:00Z,OCESN861252F836800:2022-03-31T20:43:00Z,OCESN861264F839523:2022-03-31T20:43:00Z,OCESN861266F811349:2022-03-31T20:43:00Z,OCESN861268F764451:2022-03-31T20:43:00Z","StopArea:OCE87576215,StopArea:OCE87576231,StopArea:OCE87576223,StopArea:OCE87576876,StopArea:OCE87576199,StopArea:OCE87699223,StopArea:OCE87576181,StopArea:OCE87576025"
1824958229,Valençay - (12) -> Salbris,"OCESN861280F810876:2022-03-31T20:43:00Z,OCESN861282F745116:2022-03-31T20:43:00Z,OCESN861284F839576:2022-03-31T20:43:00Z,OCESN861288F836803:2022-03-31T20:43:00Z,OCESN861290F840254:2022-03-31T20:43:00Z,OCESN861292F787829:2022-03-31T20:43:00Z,OCESN861292F813157:2022-03-31T20:43:00Z,OCESN861292F826901:2022-03-31T20:43:00Z,OCESN861296F827217:2022-03-31T20:43:00Z,OCESN861298F764454:2022-03-31T20:43:00Z","StopArea:OCE87576215,StopArea:OCE87576231,StopArea:OCE87576223,StopArea:OCE87576876,StopArea:OCE87576199,StopArea:OCE87699223,StopArea:OCE87576181,StopArea:OCE87576025,StopArea:OCE87576173,StopArea:OCE87576165,StopArea:OCE87576157,StopArea:OCE87576140,StopArea:OCE87576082,StopArea:OCE87543165"
1644353137,Valençay - (1) -> Luçay-le-Mâle,"OCESN32851R812990:2022-03-31T20:43:00Z,OCESN32863R824846:2022-03-31T20:43:00Z,OCESN32869R839877:2022-03-31T20:43:00Z,OCESN32885R812398:2022-03-31T20:43:00Z,OCESN32903R825055:2022-03-31T20:43:00Z","StopArea:OCE87576215,StopArea:OCE87576355,StopArea:OCE87576363"
2799056862,Valençay - (2) -> Lucay-le-Mâle Champ de Foire,"OCESN32859R831150:2022-03-31T20:43:00Z,OCESN32887R834255:2022-03-31T20:43:00Z","StopArea:OCE87576215,StopArea:OCE87576355,StopArea:OCE87576363,StopArea:OCE87733733"
2055732791,Saint-Amand-Montrond - Orval - (6) -> Montluçon,"OCESN31147R835226:2022-03-31T20:43:00Z,OCESN31149R839165:2022-03-31T20:43:00Z","StopArea:OCE87576322,StopArea:OCE87409490,StopArea:OCE87408906,StopArea:OCE87641357,StopArea:OCE87407726,StopArea:OCE87408971,StopArea:OCE87589580,StopArea:OCE87641001"
2580945172,Saint-Amand-Montrond - Orval - (4) -> Bourges,"OCESN861114F555704:2022-03-31T20:43:00Z,OCESN861114F834347:2022-03-31T20:43:00Z,OCESN861122F834349:2022-03-31T20:43:00Z","StopArea:OCE87576322,StopArea:OCE87576306,StopArea:OCE87576298,StopArea:OCE87576280,StopArea:OCE87576272,StopArea:OCE87576207"
1141568247,Saint-Amand-Montrond - Orval - (5) -> Montluçon,"OCESN861100F836798:2022-03-31T20:43:00Z,OCESN861111F803368:2022-03-31T20:43:00Z","StopArea:OCE87576322,StopArea:OCE87576348,StopArea:OCE87641357,StopArea:OCE87641365,StopArea:OCE87641373,StopArea:OCE87641191,StopArea:OCE87641001"
1882595889,Luçay-le-Mâle - (1) -> Valençay,"OCESN32866R825425:2022-03-31T20:43:00Z,OCESN32868R812243:2022-03-31T20:43:00Z,OCESN32884R839455:2022-03-31T20:43:00Z,OCESN32886R832060:2022-03-31T20:43:00Z,OCESN32904R825623:2022-03-31T20:43:00Z","StopArea:OCE87576363,StopArea:OCE87576355,StopArea:OCE87576215"
3155656861,Bordeaux Saint-Jean - (3) -> Blanquefort,"OCESN405117R713782:2022-03-29T20:28:38Z,OCESN405125R714117:2022-03-29T20:28:38Z,OCESN405127R715388:2022-03-29T20:28:38Z,OCESN405135R710829:2022-03-29T20:28:38Z","StopArea:OCE87581009,StopArea:OCE87278259,StopArea:OCE87581538,StopArea:OCE87581736,StopArea:OCE87581728"
2239286129,Bordeaux Saint-Jean - (6) -> Macau,OCESN866173F793858:2022-03-31T20:43:00Z,"StopArea:OCE87581009,StopArea:OCE87278259,StopArea:OCE87581538,StopArea:OCE87581736,StopArea:OCE87581728,StopArea:OCE87581710,StopArea:OCE87581181,StopArea:OCE87581199"
1059430389,Bordeaux Saint-Jean - (9) -> Pauillac,"OCESN866109F536112:2022-03-15T10:01:06Z,OCESN866161F793856:2022-03-29T20:28:38Z","StopArea:OCE87581009,StopArea:OCE87278259,StopArea:OCE87581538,StopArea:OCE87581736,StopArea:OCE87581728,StopArea:OCE87581710,StopArea:OCE87581181,StopArea:OCE87581199,StopArea:OCE87581215,StopArea:OCE87581231,StopArea:OCE87581256"
493043216,Bordeaux Saint-Jean - (10) -> Lesparre,"OCESN405125R547498:2022-03-15T10:01:06Z,OCESN405127R547454:2022-03-15T10:01:06Z,OCESN866103F791419:2022-03-29T20:28:38Z,OCESN866109F793835:2022-03-30T20:27:45Z,OCESN866137F795127:2022-03-31T20:43:00Z,OCESN866141F718196:2022-03-30T20:27:45Z,OCESN866141F793849:2022-03-29T20:28:38Z,OCESN866157F793853:2022-03-29T20:28:38Z","StopArea:OCE87581009,StopArea:OCE87278259,StopArea:OCE87581538,StopArea:OCE87581736,StopArea:OCE87581728,StopArea:OCE87581710,StopArea:OCE87581181,StopArea:OCE87581199,StopArea:OCE87581215,StopArea:OCE87581231,StopArea:OCE87581256,StopArea:OCE87581314"
696510327,Bordeaux Saint-Jean - (12) -> Le Verdon,"OCESN405117R547567:2022-03-15T10:01:06Z,OCESN405135R547570:2022-03-15T10:01:06Z,OCESN866105F791635:2022-03-30T20:27:45Z,OCESN866105F793833:2022-03-29T20:28:38Z,OCESN866111F791646:2022-03-31T20:43:00Z,OCESN866113F793836:2022-03-30T20:27:45Z,OCESN866123F793840:2022-03-31T20:43:00Z,OCESN866131F792404:2022-03-31T20:43:00Z,OCESN866139F792338:2022-03-30T20:27:45Z,OCESN866145F792159:2022-03-31T20:43:00Z,OCESN866149F793852:2022-03-29T20:28:38Z,OCESN866151F576894:2022-03-31T20:43:00Z,OCESN866151F792536:2022-03-31T20:43:00Z,OCESN866153F725853:2022-03-28T20:42:27Z,OCESN866159F622228:2022-03-29T20:28:38Z,OCESN866159F793854:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87278259,StopArea:OCE87581538,StopArea:OCE87581736,StopArea:OCE87581728,StopArea:OCE87581710,StopArea:OCE87581181,StopArea:OCE87581199,StopArea:OCE87581215,StopArea:OCE87581231,StopArea:OCE87581256,StopArea:OCE87581314,StopArea:OCE87581371,StopArea:OCE87581389"
3783668820,Bordeaux Saint-Jean --> Paris Montparnasse Hall 1 - 2,"OCESN7656F552765:2022-01-26T20:39:16Z,OCESN7672F727986:2022-02-07T20:25:54Z,OCESN7672F727987:2022-02-20T20:31:50Z,OCESN8250F624237:2022-02-14T09:22:38Z,OCESN8250F625752:2022-02-14T09:22:38Z,OCESN8250F742373:2022-02-14T09:22:38Z,OCESN8254F512575:2022-02-14T09:22:38Z,OCESN8254F624234:2022-02-14T09:22:38Z,OCESN8254F635412:2022-02-24T20:40:14Z,OCESN8254F636013:2022-02-14T09:22:38Z,OCESN8254F636014:2022-02-24T20:40:14Z,OCESN8254F636065:2022-02-14T09:22:38Z,OCESN8254F636817:2022-02-14T09:22:38Z,OCESN8254F643485:2022-02-18T20:43:32Z,OCESN8254F722128:2022-02-14T09:22:38Z,OCESN8254F728073:2022-02-24T20:40:14Z,OCESN8254F728148:2022-02-24T20:40:14Z,OCESN8254F742217:2022-02-24T20:40:14Z,OCESN8254F745728:2022-02-14T09:22:38Z,OCESN8256F517866:2022-02-14T09:22:38Z,OCESN8256F624342:2022-02-14T09:22:38Z,OCESN8256F636011:2022-02-14T09:22:38Z,OCESN8256F728000:2022-03-04T01:43:16Z,OCESN8256F728113:2022-02-14T09:22:38Z,OCESN8258F519448:2022-02-14T09:22:38Z,OCESN8258F533095:2022-02-14T09:22:38Z,OCESN8258F538119:2022-02-14T09:22:38Z,OCESN8258F552747:2022-02-14T09:22:38Z,OCESN8258F624600:2022-02-14T09:22:38Z,OCESN8258F624601:2022-02-14T09:22:38Z,OCESN8258F624936:2022-02-14T09:22:38Z,OCESN8266F519064:2022-02-14T09:22:38Z,OCESN8266F529399:2022-02-14T09:22:38Z,OCESN8266F546111:2022-02-14T09:22:38Z,OCESN8266F616629:2022-02-14T09:22:38Z,OCESN8266F625515:2022-02-14T09:22:38Z,OCESN8268F548880:2022-02-14T09:22:38Z,OCESN8268F688839:2022-03-04T01:43:16Z,OCESN8268F742616:2022-02-14T09:22:38Z,OCESN8268F742617:2022-02-14T09:22:38Z,OCESN8270F624383:2022-02-14T09:22:38Z,OCESN8270F636176:2022-02-14T09:22:38Z,OCESN8270F707773:2022-03-06T20:33:18Z,OCESN8420F478418:2022-02-14T09:22:38Z,OCESN8420F512909:2022-02-14T09:22:38Z,OCESN8420F517556:2022-02-14T09:22:38Z,OCESN8420F529401:2022-02-14T09:22:38Z,OCESN8420F529403:2022-02-14T09:22:38Z,OCESN8420F554818:2022-02-14T09:22:38Z,OCESN8420F554819:2022-03-06T20:33:18Z,OCESN8420F554820:2022-02-14T09:22:38Z,OCESN8478F758259:2022-02-18T20:43:32Z,OCESN8500F692434:2022-02-14T09:22:38Z,OCESN8500F692435:2022-02-14T09:22:38Z,OCESN8500F740079:2022-02-14T09:22:38Z,OCESN8508F624350:2022-03-01T20:49:34Z,OCESN8508F624998:2022-02-14T09:22:38Z,OCESN8508F625258:2022-02-14T09:22:38Z,OCESN8534F536587:2022-02-14T09:22:38Z,OCESN8581F555437:2022-02-14T09:22:38Z,OCESN8581F556645:2022-02-14T09:22:38Z,OCESN8583F574139:2022-02-14T09:22:38Z","StopArea:OCE87581009,StopArea:OCE87391003"
1274323191,Bordeaux Saint-Jean - (1) -> Paris Montparnasse Hall 1 - 2,"OCESN8404F528972:2022-02-14T09:22:38Z,OCESN8404F625059:2022-02-14T09:22:38Z,OCESN8404F625060:2022-03-06T20:33:18Z,OCESN8404F636278:2022-02-14T09:22:38Z,OCESN8404F670842:2022-02-14T09:22:38Z,OCESN8404F675867:2022-02-14T09:22:38Z,OCESN8404F680429:2022-02-14T09:22:38Z,OCESN8404F680659:2022-02-14T09:22:38Z,OCESN8418F529335:2022-02-14T09:22:38Z,OCESN8418F641876:2022-03-01T20:49:34Z,OCESN8418F644104:2022-03-06T20:33:18Z","StopArea:OCE87581009,StopArea:OCE87393702,StopArea:OCE87391003"
2694639664,Bordeaux Saint-Jean - (6) -> Nantes,"OCESN3852F648049:2022-03-31T20:43:00Z,OCESN3854F648153:2022-03-31T20:43:00Z,OCESN3854F713791:2022-03-31T20:43:00Z,OCESN3856F713792:2022-03-31T20:43:00Z,OCESN3858F713793:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87491142,StopArea:OCE87491001,StopArea:OCE87485144,StopArea:OCE87485003,StopArea:OCE87486258,StopArea:OCE87486019,StopArea:OCE87481002"
3200349714,Bordeaux Saint-Jean - (7) -> Nantes,"OCESN3852F839926:2022-03-31T20:43:00Z,OCESN3854F839730:2022-03-31T20:43:00Z,OCESN3856F840043:2022-03-31T20:43:00Z,OCESN3858F839827:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87491142,StopArea:OCE87491001,StopArea:OCE87485144,StopArea:OCE87485003,StopArea:OCE87486258,StopArea:OCE87486019,StopArea:OCE87481440,StopArea:OCE87481002"
1798434750,Bordeaux Saint-Jean - (1) -> Paris Montparnasse Hall 1 - 2,"OCESN7656F513183:2022-01-26T20:39:16Z,OCESN7656F514496:2022-01-26T20:39:16Z,OCESN7656F544326:2022-01-26T20:39:16Z,OCESN7656F549785:2022-01-26T20:39:16Z,OCESN7656F553061:2022-01-26T20:39:16Z,OCESN7656F557057:2022-01-26T20:39:16Z,OCESN7656F769036:2022-02-28T20:41:16Z,OCESN8442F697309:2022-02-14T09:22:38Z","StopArea:OCE87581009,StopArea:OCE87571240,StopArea:OCE87391003"
1624188853,Bordeaux Saint-Jean - (6) -> Bruxelles Midi,"OCESN9820F551888:2022-02-14T09:22:38Z,OCESN9820F551889:2022-02-14T09:22:38Z","StopArea:OCE87581009,StopArea:OCE87575001,StopArea:OCE87571240,StopArea:OCE87393702,StopArea:OCE87111849,StopArea:OCE87271494,StopArea:OCE87223263,StopArea:OCE88140010"
3549391896,Bordeaux Saint-Jean - (6) -> Saintes,"OCESN451812R753494:2022-03-15T10:01:06Z,OCESN451816R753416:2022-03-15T10:01:06Z,OCESN864200F791273:2022-03-29T20:28:38Z,OCESN864212F793577:2022-03-30T20:27:45Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87491241,StopArea:OCE87491209,StopArea:OCE87491183,StopArea:OCE87491142,StopArea:OCE87491100,StopArea:OCE87491001"
3638567452,Bordeaux Saint-Jean - (9) -> La Rochelle,"OCESN864800F793634:2022-03-29T20:28:38Z,OCESN864804F791521:2022-03-30T20:27:45Z,OCESN864808F792173:2022-03-31T20:43:00Z,OCESN864816F793639:2022-03-31T20:43:00Z,OCESN864818F792864:2022-03-29T20:28:38Z,OCESN864818F793249:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87491241,StopArea:OCE87491209,StopArea:OCE87491183,StopArea:OCE87491142,StopArea:OCE87491100,StopArea:OCE87491001,StopArea:OCE87485144,StopArea:OCE87485110,StopArea:OCE87485003"
3297567573,Bordeaux Saint-Jean - (10) -> La Rochelle Porte Dauphine,"OCESN864812F789796:2022-03-16T20:33:02Z,OCESN864812F792468:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87491241,StopArea:OCE87491209,StopArea:OCE87491183,StopArea:OCE87491142,StopArea:OCE87491100,StopArea:OCE87491001,StopArea:OCE87485144,StopArea:OCE87485110,StopArea:OCE87485003,StopArea:OCE87437798"
4161513074,Bordeaux Saint-Jean - (7) -> Saintes,OCESN864216F793578:2022-03-30T20:27:45Z,"StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87491241,StopArea:OCE87491209,StopArea:OCE87491191,StopArea:OCE87491183,StopArea:OCE87491142,StopArea:OCE87491100,StopArea:OCE87491001"
3560614012,Bordeaux Saint-Jean - (4) -> Saint-Mariens - Saint-Yzan,OCESN865128F792886:2022-03-30T20:27:45Z,"StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87491282,StopArea:OCE87491274,StopArea:OCE87491241,StopArea:OCE87491209"
625968221,Bordeaux Saint-Jean - (8) -> Saint-Mariens - Saint-Yzan,"OCESN865102F735574:2022-03-15T10:01:06Z,OCESN865102F793658:2022-03-30T20:27:45Z,OCESN865104F791374:2022-03-30T20:27:45Z,OCESN865106F792647:2022-03-29T20:28:38Z,OCESN865112F793662:2022-03-30T20:27:45Z,OCESN865114F793663:2022-03-31T20:43:00Z,OCESN865118F790964:2022-03-30T20:27:45Z,OCESN865122F793665:2022-03-31T20:43:00Z,OCESN865126F793667:2022-03-29T20:28:38Z,OCESN865130F791818:2022-03-31T20:43:00Z,OCESN865134F793669:2022-03-29T20:28:38Z,OCESN865138F793671:2022-03-30T20:27:45Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87491282,StopArea:OCE87491274,StopArea:OCE87491266,StopArea:OCE87491241,StopArea:OCE87491233,StopArea:OCE87491225,StopArea:OCE87491217,StopArea:OCE87491209"
1812878975,Bordeaux Saint-Jean - (8) -> Coutras,"OCESN403908R756374:2022-03-15T10:01:06Z,OCESN403924R756560:2022-03-21T20:46:34Z,OCESN403924R821148:2022-03-21T20:46:34Z,OCESN403942R756425:2022-03-15T10:01:06Z,OCESN403948R756631:2022-03-21T20:46:34Z,OCESN403948R821273:2022-03-21T20:46:34Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87581850,StopArea:OCE87584755,StopArea:OCE87584730,StopArea:OCE87584722,StopArea:OCE87584714,StopArea:OCE87584052,StopArea:OCE87584508,StopArea:OCE87584516"
2735808248,Bordeaux Saint-Jean - (10) -> Bergerac,"OCESN865612F793740:2022-03-30T20:27:45Z,OCESN865616F775843:2022-03-30T20:27:45Z,OCESN865624F793751:2022-03-31T20:43:00Z,OCESN865626F730892:2022-03-30T20:27:45Z,OCESN865628F730893:2022-03-31T20:43:00Z,OCESN865630F793118:2022-03-29T20:28:38Z,OCESN865634F725814:2022-03-30T20:27:45Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584102,StopArea:OCE87584136,StopArea:OCE87584151,StopArea:OCE87584177,StopArea:OCE87584201,StopArea:OCE87584193,StopArea:OCE87584235,StopArea:OCE87584243,StopArea:OCE87584268"
1873838909,Bordeaux Saint-Jean - (7) -> Bergerac,"OCESN865620F725806:2022-03-30T20:27:45Z,OCESN865636F793754:2022-03-29T20:28:38Z,OCESN865644F791545:2022-03-31T20:43:00Z,OCESN865646F791353:2022-03-30T20:27:45Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584102,StopArea:OCE87584136,StopArea:OCE87584177,StopArea:OCE87584193,StopArea:OCE87584235,StopArea:OCE87584268"
1882656440,Bordeaux Saint-Jean - (14) -> Sarlat,"OCESN865704F730895:2022-03-31T20:43:00Z,OCESN865720F730897:2022-03-30T20:27:45Z,OCESN865728F730579:2022-03-30T20:27:45Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584102,StopArea:OCE87584136,StopArea:OCE87584177,StopArea:OCE87584193,StopArea:OCE87584235,StopArea:OCE87584268,StopArea:OCE87584441,StopArea:OCE87584466,StopArea:OCE87584474,StopArea:OCE87595751,StopArea:OCE87595769,StopArea:OCE87595777,StopArea:OCE87595827"
4172120154,Bordeaux Saint-Jean - (13) -> Sarlat,"OCESN865712F730896:2022-03-30T20:27:45Z,OCESN865724F775872:2022-03-31T20:43:00Z,OCESN865732F730899:2022-03-30T20:27:45Z,OCESN865732F775879:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584102,StopArea:OCE87584136,StopArea:OCE87584177,StopArea:OCE87584193,StopArea:OCE87584235,StopArea:OCE87584268,StopArea:OCE87584441,StopArea:OCE87584474,StopArea:OCE87595751,StopArea:OCE87595769,StopArea:OCE87595777,StopArea:OCE87595827"
2061924479,Bordeaux Saint-Jean - (6) -> Bergerac,"OCESN865618F725803:2022-03-30T20:27:45Z,OCESN865622F793750:2022-03-30T20:27:45Z,OCESN865642F775865:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584102,StopArea:OCE87584136,StopArea:OCE87584177,StopArea:OCE87584193,StopArea:OCE87584268"
1190469659,Bordeaux Saint-Jean - (12) -> Sarlat,OCESN865716F776140:2022-03-31T20:43:00Z,"StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584102,StopArea:OCE87584136,StopArea:OCE87584177,StopArea:OCE87584193,StopArea:OCE87584268,StopArea:OCE87584441,StopArea:OCE87584466,StopArea:OCE87595751,StopArea:OCE87595769,StopArea:OCE87595777,StopArea:OCE87595827"
397404441,Bordeaux Saint-Jean - (11) -> Sarlat,OCESN865736F775882:2022-03-30T20:27:45Z,"StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584102,StopArea:OCE87584136,StopArea:OCE87584177,StopArea:OCE87584193,StopArea:OCE87584268,StopArea:OCE87584441,StopArea:OCE87595751,StopArea:OCE87595769,StopArea:OCE87595777,StopArea:OCE87595827"
3814290492,Bordeaux Saint-Jean - (8) -> Angoulême,"OCESN865010F555827:2022-03-15T10:01:06Z,OCESN865010F556155:2022-03-30T20:27:45Z,OCESN865010F793640:2022-03-15T10:01:06Z,OCESN865012F534945:2022-03-15T10:01:06Z,OCESN865012F793642:2022-03-30T20:27:45Z,OCESN865016F795141:2022-03-31T20:43:00Z,OCESN865020F725740:2022-03-30T20:27:45Z,OCESN865020F791368:2022-03-30T20:27:45Z,OCESN865020F793645:2022-03-15T10:01:06Z,OCESN865026F520244:2022-03-15T10:01:06Z,OCESN865026F553928:2022-03-15T10:01:06Z,OCESN865026F555837:2022-03-15T10:01:06Z,OCESN865026F725741:2022-03-29T20:28:38Z,OCESN865026F793648:2022-03-30T20:27:45Z,OCESN865030F534968:2022-03-15T10:01:06Z,OCESN865030F557913:2022-03-15T10:01:06Z,OCESN865030F725501:2022-03-31T20:43:00Z,OCESN865030F793652:2022-03-15T10:01:06Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584508,StopArea:OCE87584516,StopArea:OCE87584532,StopArea:OCE87584540,StopArea:OCE87583690,StopArea:OCE87583674,StopArea:OCE87583005"
3730642105,Bordeaux Saint-Jean - (8) -> Périgueux,"OCESN865214F552177:2022-03-29T20:28:38Z,OCESN865232F555858:2022-03-29T20:28:38Z,OCESN865234F535075:2022-03-29T20:28:38Z,OCESN865234F555542:2022-03-29T20:28:38Z,OCESN865306F725761:2022-03-31T20:43:00Z,OCESN865306F793683:2022-03-31T20:43:00Z,OCESN865310F793684:2022-03-31T20:43:00Z,OCESN865312F793685:2022-03-31T20:43:00Z,OCESN865316F536899:2022-03-31T20:43:00Z,OCESN865316F793687:2022-03-31T20:43:00Z,OCESN865320F791930:2022-03-31T20:43:00Z,OCESN865324F793694:2022-03-31T20:43:00Z,OCESN865328F683849:2022-03-31T20:43:00Z,OCESN865328F791831:2022-03-31T20:43:00Z,OCESN865336F535130:2022-03-31T20:43:00Z,OCESN865336F725770:2022-03-31T20:43:00Z,OCESN865336F795047:2022-03-31T20:43:00Z,OCESN865340F793699:2022-03-31T20:43:00Z,OCESN865342F793700:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595249,StopArea:OCE87595009"
3168248191,Bordeaux Saint-Jean - (10) -> Limoges Bénédictins,"OCESN865552F537441:2022-03-30T20:27:45Z,OCESN865552F740116:2022-03-16T20:33:02Z,OCESN865552F793722:2022-03-16T20:33:02Z,OCESN865562F554778:2022-03-25T20:43:45Z,OCESN865562F775825:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595249,StopArea:OCE87595009,StopArea:OCE87595124,StopArea:OCE87592006"
3221039934,Bordeaux Saint-Jean - (11) -> Limoges Bénédictins,OCESN865570F793734:2022-03-30T20:27:45Z,"StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595249,StopArea:OCE87595009,StopArea:OCE87595124,StopArea:OCE87592725,StopArea:OCE87592006"
1688447156,Bordeaux Saint-Jean - (12) -> Brive-la-Gaillarde,"OCESN865204F793674:2022-03-30T20:27:45Z,OCESN865214F814040:2022-03-29T20:28:38Z,OCESN865230F793679:2022-03-30T20:27:45Z,OCESN865232F793680:2022-03-31T20:43:00Z,OCESN865234F683808:2022-03-29T20:28:38Z,OCESN865234F793257:2022-03-30T20:27:45Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595249,StopArea:OCE87595009,StopArea:OCE87595579,StopArea:OCE87594382,StopArea:OCE87594408,StopArea:OCE87594002"
3710632669,Bordeaux Saint-Jean - (15) -> Tulle,OCESN865214F775747:2022-03-30T20:27:45Z,"StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595249,StopArea:OCE87595009,StopArea:OCE87595579,StopArea:OCE87594382,StopArea:OCE87594408,StopArea:OCE87594002,StopArea:OCE87594465,StopArea:OCE87594481,StopArea:OCE87594499"
3931966200,Bordeaux Saint-Jean - (9) -> Périgueux,"OCESN865332F555867:2022-03-31T20:43:00Z,OCESN865332F793698:2022-03-31T20:43:00Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595272,StopArea:OCE87595249,StopArea:OCE87595009"
3018705853,Bordeaux Saint-Jean - (10) -> Périgueux,OCESN865326F792242:2022-03-31T20:43:00Z,"StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595272,StopArea:OCE87595249,StopArea:OCE87595223,StopArea:OCE87595009"
1494233328,Bordeaux Saint-Jean - (14) -> Brive-la-Gaillarde,"OCESN865202F660701:2022-03-29T20:28:38Z,OCESN865202F814038:2022-03-29T20:28:38Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595272,StopArea:OCE87595249,StopArea:OCE87595223,StopArea:OCE87595009,StopArea:OCE87595579,StopArea:OCE87594382,StopArea:OCE87594408,StopArea:OCE87594002"
303917145,Bordeaux Saint-Jean - (17) -> Tulle,"OCESN865202F529840:2022-03-30T20:27:45Z,OCESN865202F793672:2022-03-29T20:28:38Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87584607,StopArea:OCE87584615,StopArea:OCE87595322,StopArea:OCE87595298,StopArea:OCE87595272,StopArea:OCE87595249,StopArea:OCE87595223,StopArea:OCE87595009,StopArea:OCE87595579,StopArea:OCE87594382,StopArea:OCE87594408,StopArea:OCE87594002,StopArea:OCE87594465,StopArea:OCE87594481,StopArea:OCE87594499"
131558416,Bordeaux Saint-Jean - (6) -> Limoges Bénédictins,"OCESN865554F519331:2022-03-15T10:01:06Z,OCESN865554F660734:2022-03-30T20:27:45Z,OCESN865554F705143:2022-03-30T20:27:45Z,OCESN865554F725787:2022-03-30T20:27:45Z,OCESN865554F793725:2022-03-30T20:27:45Z","StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87584516,StopArea:OCE87595298,StopArea:OCE87595009,StopArea:OCE87595124,StopArea:OCE87592006"
217266007,Bordeaux Saint-Jean - (2) -> Périgueux,OCESN865576F835284:2022-03-29T20:28:38Z,"StopArea:OCE87581009,StopArea:OCE87581595,StopArea:OCE87584052,StopArea:OCE87595009"
